Effective Date,Expiry Date,Last Trade Date,Option Type,Strike,Bid,Ask
11-11-2024,12-31-2024,11-11-2024,Put,5805,43.4,44.2
11-11-2024,12-31-2024,11-11-2024,Put,5810,44.1,45
11-11-2024,12-31-2024,11-11-2024,Put,5815,44.9,45.7
11-11-2024,12-31-2024,11-11-2024,Put,5820,45.6,46.5
11-11-2024,12-31-2024,11-08-2024,Put,5825,46.4,47.3
11-11-2024,12-31-2024,11-11-2024,Put,5830,47.2,48.1
11-11-2024,12-31-2024,11-08-2024,Put,5835,48.1,49
11-11-2024,12-31-2024,11-08-2024,Put,5840,48.9,49.8
11-11-2024,12-31-2024,11-06-2024,Put,5845,49.8,50.7
11-11-2024,12-31-2024,11-11-2024,Put,5850,50.8,51.6
11-11-2024,12-31-2024,11-11-2024,Put,5855,51.6,52.6
11-11-2024,12-31-2024,11-11-2024,Put,5860,52.5,53.5
11-11-2024,12-31-2024,11-11-2024,Put,5865,53.5,54.4
11-11-2024,12-31-2024,11-11-2024,Put,5870,54.5,55.5
11-11-2024,12-31-2024,11-11-2024,Put,5875,55.5,56.4
11-11-2024,12-31-2024,11-08-2024,Put,5880,56.4,57.5
11-11-2024,12-31-2024,11-11-2024,Put,5885,57.6,58.5
11-11-2024,12-31-2024,11-08-2024,Put,5890,58.7,59.7
11-11-2024,12-31-2024,11-08-2024,Put,5895,59.8,60.8
11-11-2024,12-31-2024,11-11-2024,Put,5900,60.9,61.9
11-11-2024,12-31-2024,11-07-2024,Put,5905,62.1,63
11-11-2024,12-31-2024,11-11-2024,Put,5910,63.2,64.3
11-11-2024,12-31-2024,11-11-2024,Put,5915,64.4,65.5
11-11-2024,12-31-2024,11-07-2024,Put,5920,65.6,66.7
11-11-2024,12-31-2024,11-11-2024,Put,5925,66.9,68
11-11-2024,12-31-2024,11-07-2024,Put,5930,68.3,69.3
11-11-2024,12-31-2024,11-08-2024,Put,5935,69.6,70.6
11-11-2024,12-31-2024,11-11-2024,Put,5940,71,71.9
11-11-2024,12-31-2024,11-07-2024,Put,5945,72.4,73.4
11-11-2024,12-31-2024,11-11-2024,Put,5950,73.8,74.8
11-11-2024,12-31-2024,11-08-2024,Put,5955,75.3,76.4
11-11-2024,12-31-2024,11-11-2024,Put,5960,76.8,77.8
11-11-2024,12-31-2024,11-08-2024,Put,5965,78.4,79.2
11-11-2024,12-31-2024,11-08-2024,Put,5970,80,81
11-11-2024,12-31-2024,11-11-2024,Put,5975,81.6,82.6
11-11-2024,12-31-2024,11-11-2024,Put,5980,83.3,84.3
11-11-2024,12-31-2024,11-11-2024,Put,5985,85,86
11-11-2024,12-31-2024,11-11-2024,Put,5990,86.8,87.8
11-11-2024,12-31-2024,11-11-2024,Put,5995,88.5,89.5
11-11-2024,12-31-2024,11-11-2024,Put,6000,90.4,91.3
11-11-2024,12-31-2024,11-08-2024,Put,6005,92.3,93.3
11-11-2024,12-31-2024,11-11-2024,Put,6010,94.2,95.2
11-11-2024,12-31-2024,11-07-2024,Put,6015,96.2,97.2
11-11-2024,12-31-2024,11-08-2024,Put,6020,98.2,99.2
11-11-2024,12-31-2024,11-11-2024,Put,6025,100.2,101.3
11-11-2024,12-31-2024,11-11-2024,Put,6030,102.3,103.4
11-11-2024,12-31-2024,11-08-2024,Put,6035,104.5,105.7
11-11-2024,12-31-2024,10-22-2024,Put,6040,106.7,107.9
11-11-2024,12-31-2024,11-08-2024,Put,6045,109,110
11-11-2024,12-31-2024,11-11-2024,Put,6050,111.3,112.2
11-11-2024,12-31-2024,11-06-2024,Put,6055,113.6,114.8
11-11-2024,12-31-2024,10-21-2024,Put,6060,116,117.1
11-11-2024,12-31-2024,10-17-2024,Put,6065,118.5,119.7
11-11-2024,12-31-2024,10-21-2024,Put,6070,120.7,122.1
11-11-2024,12-31-2024,11-11-2024,Put,6075,123.4,124.8
11-11-2024,12-31-2024,10-29-2024,Put,6090,131.4,132.7
11-11-2024,12-31-2024,11-11-2024,Put,6095,134.1,135.5
11-11-2024,12-31-2024,11-11-2024,Put,6100,136.9,138.2
11-11-2024,12-31-2024,11-07-2024,Put,6125,151.5,152.9
11-11-2024,12-31-2024,11-11-2024,Put,6150,167.5,168.9
11-11-2024,12-31-2024,10-01-2024,Put,6155,361.2,375.9
11-11-2024,12-31-2024,11-07-2024,Put,6180,186.3,190.8
11-11-2024,12-31-2024,11-07-2024,Put,6185,189.8,194.3
11-11-2024,12-31-2024,11-07-2024,Put,6190,193.4,197.8
11-11-2024,12-31-2024,11-11-2024,Put,6200,200.4,205.9
11-11-2024,12-31-2024,11-07-2024,Put,6210,207.8,213.3
11-11-2024,12-31-2024,10-09-2024,Put,6250,219.6,261
11-11-2024,12-31-2024,10-31-2024,Put,6300,279.3,286.7
11-11-2024,12-31-2024,10-16-2024,Put,6310,288,295.3
11-11-2024,12-31-2024,10-31-2024,Put,6320,296.7,304
11-11-2024,12-31-2024,11-07-2024,Put,6330,305.5,312.8
11-11-2024,12-31-2024,09-19-2024,Put,6350,424.3,457.3
11-11-2024,12-31-2024,10-17-2024,Put,6360,331.7,338.1
11-11-2024,12-31-2024,10-21-2024,Put,6400,368.5,374.8
11-11-2024,12-31-2024,10-30-2024,Put,6470,434.7,441.1
11-11-2024,12-31-2024,11-08-2024,Put,6480,444.4,450.7
11-11-2024,12-31-2024,11-06-2024,Put,6490,454,460.4
11-11-2024,12-31-2024,11-08-2024,Put,6500,463.7,470.1
11-11-2024,12-31-2024,10-18-2024,Put,6510,473.4,479.8
11-11-2024,12-31-2024,10-18-2024,Put,6520,483.1,489.5
11-11-2024,12-31-2024,10-18-2024,Put,6530,492.8,499.2
11-11-2024,12-31-2024,10-30-2024,Put,6540,502.5,509
11-11-2024,12-31-2024,10-30-2024,Put,6550,512.3,518.7
11-11-2024,12-31-2024,07-15-2024,Put,6600,1029.9,1040.2
11-11-2024,12-31-2024,10-31-2024,Put,6700,659.9,666.3
11-11-2024,12-31-2024,10-28-2024,Put,7000,957.1,963.5
11-11-2024,12-31-2024,10-28-2024,Put,7200,1155.5,1161.9
11-11-2024,12-31-2024,10-28-2024,Put,7400,1354.8,1362.1
11-11-2024,12-31-2024,11-08-2024,Put,7600,1552.5,1558.9
11-11-2024,12-31-2024,10-28-2024,Put,7800,1751.1,1757.5
11-11-2024,12-31-2024,11-01-2024,Call,1000,4993.6,5001
11-11-2024,12-31-2024,09-27-2024,Call,1200,4591.6,4623.6
11-11-2024,12-31-2024,10-02-2024,Call,1400,4347.5,4362.8
11-11-2024,12-31-2024,08-30-2024,Call,1600,4131,4149.1
11-11-2024,12-31-2024,09-30-2024,Call,2000,3790.2,3809.2
11-11-2024,12-31-2024,11-01-2024,Call,2600,3406.3,3412.8
11-11-2024,12-31-2024,08-02-2024,Call,2800,2863.3,2894.7
11-11-2024,12-31-2024,09-19-2024,Call,3000,2871.4,2903.5
11-11-2024,12-31-2024,09-30-2024,Call,3050,2751.1,2770
11-11-2024,12-31-2024,09-30-2024,Call,3100,2701.7,2720.6
11-11-2024,12-31-2024,08-05-2024,Call,3500,0,0
11-11-2024,12-31-2024,08-14-2024,Call,3650,0,0
11-11-2024,12-31-2024,08-06-2024,Call,3700,1849.8,1873.8
11-11-2024,12-31-2024,10-28-2024,Call,3850,2166.2,2172.6
11-11-2024,12-31-2024,10-28-2024,Call,3900,2116.6,2123.1
11-11-2024,12-31-2024,11-06-2024,Call,3925,2091.9,2098.3
11-11-2024,12-31-2024,03-22-2024,Call,3950,1139.9,1207.1
11-11-2024,12-31-2024,03-19-2024,Call,3975,1183.4,1201.6
11-11-2024,12-31-2024,11-08-2024,Call,4000,2016.2,2023.5
11-11-2024,12-31-2024,02-23-2024,Call,4050,1299.3,1383.3
11-11-2024,12-31-2024,10-28-2024,Call,4100,1918.4,1924.9
11-11-2024,12-31-2024,10-28-2024,Call,4125,1893.7,1900.2
11-11-2024,12-31-2024,05-30-2024,Call,4150,1414.7,1448.4
11-11-2024,12-31-2024,05-30-2024,Call,4175,1392.3,1422
11-11-2024,12-31-2024,10-30-2024,Call,4200,1817.8,1825.2
11-11-2024,12-31-2024,09-27-2024,Call,4225,1602.2,1634.8
11-11-2024,12-31-2024,09-11-2024,Call,4250,1589.4,1621.9
11-11-2024,12-31-2024,09-11-2024,Call,4275,1565,1597.5
11-11-2024,12-31-2024,08-13-2024,Call,4300,1342.6,1375.4
11-11-2024,12-31-2024,09-11-2024,Call,4325,1516.1,1548.7
11-11-2024,12-31-2024,09-25-2024,Call,4350,1479.5,1512.3
11-11-2024,12-31-2024,09-25-2024,Call,4360,1469.8,1502.5
11-11-2024,12-31-2024,05-16-2024,Call,4375,1143.9,1230.5
11-11-2024,12-31-2024,09-27-2024,Call,4390,1440.4,1473
11-11-2024,12-31-2024,10-31-2024,Call,4400,1620.1,1627.4
11-11-2024,12-31-2024,10-16-2024,Call,4410,1611.5,1618.1
11-11-2024,12-31-2024,10-31-2024,Call,4420,1601.6,1608.2
11-11-2024,12-31-2024,10-16-2024,Call,4425,1596.7,1603.3
11-11-2024,12-31-2024,09-27-2024,Call,4430,1401.2,1433.9
11-11-2024,12-31-2024,08-15-2024,Call,4440,1213.6,1299.3
11-11-2024,12-31-2024,10-28-2024,Call,4450,1572,1578.5
11-11-2024,12-31-2024,08-05-2024,Call,4475,0,0
11-11-2024,12-31-2024,08-22-2024,Call,4490,1258.5,1291.4
11-11-2024,12-31-2024,11-08-2024,Call,4500,1521.2,1528.3
11-11-2024,12-31-2024,10-16-2024,Call,4525,1497.8,1504.4
11-11-2024,12-31-2024,10-28-2024,Call,4530,1492.9,1499.5
11-11-2024,12-31-2024,10-28-2024,Call,4540,1483,1489.6
11-11-2024,12-31-2024,09-30-2024,Call,4550,1274.1,1293.8
11-11-2024,12-31-2024,08-22-2024,Call,4560,1191,1223.9
11-11-2024,12-31-2024,08-28-2024,Call,4570,0,0
11-11-2024,12-31-2024,08-28-2024,Call,4575,0,0
11-11-2024,12-31-2024,08-28-2024,Call,4580,0,0
11-11-2024,12-31-2024,08-28-2024,Call,4590,0,0
11-11-2024,12-31-2024,11-08-2024,Call,4600,1422.4,1429.6
11-11-2024,12-31-2024,08-02-2024,Call,4625,1091.7,1121.1
11-11-2024,12-31-2024,10-17-2024,Call,4640,1384.2,1390.8
11-11-2024,12-31-2024,09-13-2024,Call,4650,1200.2,1232.9
11-11-2024,12-31-2024,08-14-2024,Call,4660,0,0
11-11-2024,12-31-2024,08-23-2024,Call,4670,1085.5,1118.5
11-11-2024,12-31-2024,09-30-2024,Call,4675,1152.3,1171.9
11-11-2024,12-31-2024,08-14-2024,Call,4680,1016.9,1034.8
11-11-2024,12-31-2024,10-31-2024,Call,4700,1323.5,1330.9
11-11-2024,12-31-2024,07-24-2024,Call,4720,1005.3,1023.4
11-11-2024,12-31-2024,07-26-2024,Call,4725,997.8,1015.9
11-11-2024,12-31-2024,09-11-2024,Call,4730,1122.9,1155.7
11-11-2024,12-31-2024,07-24-2024,Call,4740,986.6,1004.7
11-11-2024,12-31-2024,10-31-2024,Call,4750,1274.3,1281.6
11-11-2024,12-31-2024,09-18-2024,Call,4760,1138.1,1153
11-11-2024,12-31-2024,09-18-2024,Call,4770,1127.9,1143
11-11-2024,12-31-2024,10-15-2024,Call,4775,1249.5,1256.9
11-11-2024,12-31-2024,09-18-2024,Call,4780,1118.2,1133.3
11-11-2024,12-31-2024,09-18-2024,Call,4785,1113.8,1128.8
11-11-2024,12-31-2024,09-18-2024,Call,4790,1108.5,1123.6
11-11-2024,12-31-2024,09-18-2024,Call,4795,1104.1,1119.1
11-11-2024,12-31-2024,10-31-2024,Call,4800,1224.9,1232.3
11-11-2024,12-31-2024,09-18-2024,Call,4805,1094.4,1109.4
11-11-2024,12-31-2024,09-18-2024,Call,4810,1089.6,1104.5
11-11-2024,12-31-2024,09-18-2024,Call,4815,1084.8,1099.7
11-11-2024,12-31-2024,09-18-2024,Call,4820,1079.9,1094.8
11-11-2024,12-31-2024,09-03-2024,Call,4825,947.1,956.9
11-11-2024,12-31-2024,09-18-2024,Call,4830,1069.9,1084.2
11-11-2024,12-31-2024,09-18-2024,Call,4835,1065.4,1080.3
11-11-2024,12-31-2024,09-26-2024,Call,4840,1002.8,1035.8
11-11-2024,12-31-2024,09-26-2024,Call,4845,998,1031
11-11-2024,12-31-2024,09-18-2024,Call,4850,1050.9,1065.8
11-11-2024,12-31-2024,09-18-2024,Call,4855,1046,1061
11-11-2024,12-31-2024,09-18-2024,Call,4860,1041.2,1056.2
11-11-2024,12-31-2024,09-18-2024,Call,4865,1036,1051.3
11-11-2024,12-31-2024,09-18-2024,Call,4870,1031.3,1045.4
11-11-2024,12-31-2024,10-31-2024,Call,4875,1151,1158.3
11-11-2024,12-31-2024,10-31-2024,Call,4880,1147.4,1154
11-11-2024,12-31-2024,09-18-2024,Call,4890,1012.2,1027.2
11-11-2024,12-31-2024,09-18-2024,Call,4895,1007.4,1022.4
11-11-2024,12-31-2024,10-31-2024,Call,4900,1126.3,1133.7
11-11-2024,12-31-2024,09-18-2024,Call,4905,997.7,1011.8
11-11-2024,12-31-2024,10-29-2024,Call,4910,1117.9,1124.5
11-11-2024,12-31-2024,09-18-2024,Call,4920,984.6,992.8
11-11-2024,12-31-2024,10-29-2024,Call,4925,1101.7,1108.9
11-11-2024,12-31-2024,10-29-2024,Call,4930,1098.2,1104.8
11-11-2024,12-31-2024,09-18-2024,Call,4935,970.7,978.9
11-11-2024,12-31-2024,09-18-2024,Call,4940,964,978
11-11-2024,12-31-2024,09-18-2024,Call,4945,962.3,970.5
11-11-2024,12-31-2024,11-05-2024,Call,4950,1077.1,1084.3
11-11-2024,12-31-2024,08-29-2024,Call,4960,845.3,863.4
11-11-2024,12-31-2024,09-18-2024,Call,4965,941.3,949.8
11-11-2024,12-31-2024,08-07-2024,Call,4970,577.4,593
11-11-2024,12-31-2024,09-18-2024,Call,4975,930.3,944.3
11-11-2024,12-31-2024,08-27-2024,Call,4980,832.4,865.4
11-11-2024,12-31-2024,08-27-2024,Call,4985,827.7,860.7
11-11-2024,12-31-2024,10-11-2024,Call,4990,1038.7,1046.1
11-11-2024,12-31-2024,09-30-2024,Call,4995,844.1,863.4
11-11-2024,12-31-2024,11-11-2024,Call,5000,1028,1035.3
11-11-2024,12-31-2024,09-30-2024,Call,5005,834.6,853.9
11-11-2024,12-31-2024,08-12-2024,Call,5010,633.5,686.6
11-11-2024,12-31-2024,08-12-2024,Call,5015,629,681.3
11-11-2024,12-31-2024,10-18-2024,Call,5020,1009.7,1016.3
11-11-2024,12-31-2024,11-06-2024,Call,5025,1003.4,1010.8
11-11-2024,12-31-2024,10-30-2024,Call,5030,999.9,1006.4
11-11-2024,12-31-2024,09-26-2024,Call,5035,816.6,849.7
11-11-2024,12-31-2024,08-27-2024,Call,5040,776.4,809.4
11-11-2024,12-31-2024,10-18-2024,Call,5045,985.1,991.6
11-11-2024,12-31-2024,11-05-2024,Call,5050,978.8,986.2
11-11-2024,12-31-2024,08-08-2024,Call,5060,0,0
11-11-2024,12-31-2024,08-09-2024,Call,5065,0,0
11-11-2024,12-31-2024,10-15-2024,Call,5070,960.6,967.2
11-11-2024,12-31-2024,11-08-2024,Call,5075,954.4,961.6
11-11-2024,12-31-2024,08-19-2024,Call,5090,0,0
11-11-2024,12-31-2024,09-12-2024,Call,5095,778.1,808.4
11-11-2024,12-31-2024,11-11-2024,Call,5100,929.9,937.2
11-11-2024,12-31-2024,08-13-2024,Call,5105,591.5,623.7
11-11-2024,12-31-2024,09-06-2024,Call,5110,711.1,744.1
11-11-2024,12-31-2024,08-14-2024,Call,5115,622,638.6
11-11-2024,12-31-2024,10-15-2024,Call,5120,911.6,918.2
11-11-2024,12-31-2024,08-12-2024,Call,5125,533.3,584.4
11-11-2024,12-31-2024,08-07-2024,Call,5130,472.9,490.1
11-11-2024,12-31-2024,08-07-2024,Call,5135,470.4,488.5
11-11-2024,12-31-2024,10-31-2024,Call,5150,880.9,888.2
11-11-2024,12-31-2024,08-15-2024,Call,5155,545.6,637.8
11-11-2024,12-31-2024,09-30-2024,Call,5160,694.7,702.4
11-11-2024,12-31-2024,09-11-2024,Call,5165,712.7,743.4
11-11-2024,12-31-2024,09-09-2024,Call,5170,0,0
11-11-2024,12-31-2024,09-19-2024,Call,5175,742.5,775.5
11-11-2024,12-31-2024,10-18-2024,Call,5180,852.9,859.5
11-11-2024,12-31-2024,09-06-2024,Call,5185,643,675.9
11-11-2024,12-31-2024,10-15-2024,Call,5190,843.1,849.7
11-11-2024,12-31-2024,08-19-2024,Call,5195,0,0
11-11-2024,12-31-2024,11-06-2024,Call,5200,832,839.3
11-11-2024,12-31-2024,09-12-2024,Call,5205,675.7,706.6
11-11-2024,12-31-2024,09-12-2024,Call,5210,671.1,702
11-11-2024,12-31-2024,11-11-2024,Call,5215,818.8,825.4
11-11-2024,12-31-2024,10-31-2024,Call,5220,813.9,820.5
11-11-2024,12-31-2024,08-19-2024,Call,5225,0,0
11-11-2024,12-31-2024,09-19-2024,Call,5230,690.8,723.9
11-11-2024,12-31-2024,08-05-2024,Call,5235,0,0
11-11-2024,12-31-2024,08-12-2024,Call,5240,438.7,485.1
11-11-2024,12-31-2024,08-12-2024,Call,5245,434.1,480.3
11-11-2024,12-31-2024,10-30-2024,Call,5250,783.3,790.7
11-11-2024,12-31-2024,09-20-2024,Call,5255,667.5,700.6
11-11-2024,12-31-2024,10-14-2024,Call,5260,774.9,781.6
11-11-2024,12-31-2024,11-07-2024,Call,5265,770.1,776.7
11-11-2024,12-31-2024,09-13-2024,Call,5270,616.2,647.4
11-11-2024,12-31-2024,11-11-2024,Call,5275,759,766.4
11-11-2024,12-31-2024,10-18-2024,Call,5280,755.5,762.2
11-11-2024,12-31-2024,08-13-2024,Call,5285,438.9,470.8
11-11-2024,12-31-2024,11-08-2024,Call,5290,745.8,752.5
11-11-2024,12-31-2024,11-11-2024,Call,5300,734.8,742.1
11-11-2024,12-31-2024,08-08-2024,Call,5305,310.1,317.5
11-11-2024,12-31-2024,10-21-2024,Call,5310,726.4,733.1
11-11-2024,12-31-2024,10-15-2024,Call,5315,720.2,727.4
11-11-2024,12-31-2024,11-07-2024,Call,5320,715.4,722.7
11-11-2024,12-31-2024,11-11-2024,Call,5325,710.7,717.9
11-11-2024,12-31-2024,10-31-2024,Call,5330,707.1,713.7
11-11-2024,12-31-2024,11-07-2024,Call,5335,702.3,708.8
11-11-2024,12-31-2024,11-07-2024,Call,5340,697.4,704.1
11-11-2024,12-31-2024,11-08-2024,Call,5345,692.6,699.3
11-11-2024,12-31-2024,11-11-2024,Call,5350,686.4,693.7
11-11-2024,12-31-2024,09-19-2024,Call,5355,575.2,608.2
11-11-2024,12-31-2024,10-23-2024,Call,5360,678.1,684.8
11-11-2024,12-31-2024,10-07-2024,Call,5365,658.5,665.8
11-11-2024,12-31-2024,11-08-2024,Call,5370,668.5,675.2
11-11-2024,12-31-2024,09-18-2024,Call,5375,558.4,564.4
11-11-2024,12-31-2024,09-27-2024,Call,5380,498.8,531.4
11-11-2024,12-31-2024,10-31-2024,Call,5385,654.1,660.7
11-11-2024,12-31-2024,09-17-2024,Call,5390,551.9,558.4
11-11-2024,12-31-2024,11-11-2024,Call,5395,644.5,651.1
11-11-2024,12-31-2024,11-08-2024,Call,5400,638.3,645.6
11-11-2024,12-31-2024,11-01-2024,Call,5405,634.9,641.5
11-11-2024,12-31-2024,11-01-2024,Call,5410,630.1,636.7
11-11-2024,12-31-2024,10-31-2024,Call,5415,625.3,631.9
11-11-2024,12-31-2024,10-22-2024,Call,5420,619.2,626.5
11-11-2024,12-31-2024,10-10-2024,Call,5425,595.9,641.7
11-11-2024,12-31-2024,10-11-2024,Call,5430,610.5,617.9
11-11-2024,12-31-2024,10-31-2024,Call,5435,606.1,612.8
11-11-2024,12-31-2024,11-06-2024,Call,5440,601.4,608
11-11-2024,12-31-2024,11-06-2024,Call,5445,596.6,603.3
11-11-2024,12-31-2024,11-04-2024,Call,5450,590.5,597.8
11-11-2024,12-31-2024,09-19-2024,Call,5455,484.9,517.9
11-11-2024,12-31-2024,10-23-2024,Call,5460,582.3,588.9
11-11-2024,12-31-2024,11-04-2024,Call,5465,577.5,584.2
11-11-2024,12-31-2024,10-23-2024,Call,5470,572.8,579.4
11-11-2024,12-31-2024,11-08-2024,Call,5475,566.8,573.9
11-11-2024,12-31-2024,11-04-2024,Call,5480,561.9,569.3
11-11-2024,12-31-2024,09-24-2024,Call,5485,427.5,432.1
11-11-2024,12-31-2024,11-04-2024,Call,5490,552.5,559.8
11-11-2024,12-31-2024,09-26-2024,Call,5495,399.1,431.2
11-11-2024,12-31-2024,11-11-2024,Call,5500,543.1,550.2
11-11-2024,12-31-2024,09-27-2024,Call,5505,390.6,422.6
11-11-2024,12-31-2024,11-11-2024,Call,5510,534.8,541.5
11-11-2024,12-31-2024,11-04-2024,Call,5515,530.1,536.8
11-11-2024,12-31-2024,11-04-2024,Call,5520,525.4,532
11-11-2024,12-31-2024,11-08-2024,Call,5525,519.3,526.5
11-11-2024,12-31-2024,10-24-2024,Call,5530,516,522.5
11-11-2024,12-31-2024,11-04-2024,Call,5535,511.2,517.9
11-11-2024,12-31-2024,09-30-2024,Call,5540,358.1,365.7
11-11-2024,12-31-2024,10-08-2024,Call,5545,488.1,495.4
11-11-2024,12-31-2024,11-07-2024,Call,5550,495.8,503.1
11-11-2024,12-31-2024,10-07-2024,Call,5555,0,476.8
11-11-2024,12-31-2024,10-23-2024,Call,5560,486.4,493.6
11-11-2024,12-31-2024,10-10-2024,Call,5565,464.2,508.9
11-11-2024,12-31-2024,10-10-2024,Call,5570,459.6,504.2
11-11-2024,12-31-2024,11-05-2024,Call,5575,472.4,479.7
11-11-2024,12-31-2024,11-01-2024,Call,5580,467.7,474.9
11-11-2024,12-31-2024,10-22-2024,Call,5585,463.2,470.3
11-11-2024,12-31-2024,11-04-2024,Call,5590,458.4,465.7
11-11-2024,12-31-2024,11-04-2024,Call,5595,455.1,461.7
11-11-2024,12-31-2024,11-11-2024,Call,5600,452.1,453.2
11-11-2024,12-31-2024,10-30-2024,Call,5605,447.5,448.8
11-11-2024,12-31-2024,11-04-2024,Call,5610,439.7,447.1
11-11-2024,12-31-2024,10-30-2024,Call,5615,435.1,442.5
11-11-2024,12-31-2024,11-01-2024,Call,5620,433.5,434.8
11-11-2024,12-31-2024,11-11-2024,Call,5625,429,430.3
11-11-2024,12-31-2024,10-30-2024,Call,5630,424.4,425.7
11-11-2024,12-31-2024,10-31-2024,Call,5635,416.7,424
11-11-2024,12-31-2024,10-29-2024,Call,5640,415.1,416.4
11-11-2024,12-31-2024,10-29-2024,Call,5645,410.5,411.8
11-11-2024,12-31-2024,11-07-2024,Call,5650,405.9,407.2
11-11-2024,12-31-2024,11-08-2024,Call,5655,401.4,402.7
11-11-2024,12-31-2024,11-07-2024,Call,5660,396.8,398.1
11-11-2024,12-31-2024,10-31-2024,Call,5665,389.2,396.6
11-11-2024,12-31-2024,11-04-2024,Call,5670,384.7,392
11-11-2024,12-31-2024,11-11-2024,Call,5675,383.2,384.5
11-11-2024,12-31-2024,10-31-2024,Call,5680,378.6,379.9
11-11-2024,12-31-2024,10-31-2024,Call,5685,374.1,375.4
11-11-2024,12-31-2024,10-31-2024,Call,5690,369.6,370.9
11-11-2024,12-31-2024,11-05-2024,Call,5695,365,366.4
11-11-2024,12-31-2024,11-11-2024,Call,5700,360.6,361.8
11-11-2024,12-31-2024,11-11-2024,Call,5705,356.1,357.4
11-11-2024,12-31-2024,10-31-2024,Call,5710,351.6,352.9
11-11-2024,12-31-2024,11-06-2024,Call,5715,347.2,348.6
11-11-2024,12-31-2024,11-01-2024,Call,5720,342.7,344
11-11-2024,12-31-2024,11-08-2024,Call,5725,338.2,339.6
11-11-2024,12-31-2024,11-11-2024,Call,5730,333.8,335.1
11-11-2024,12-31-2024,11-08-2024,Call,5735,326.4,333.7
11-11-2024,12-31-2024,11-11-2024,Call,5740,324.9,326.3
11-11-2024,12-31-2024,11-07-2024,Call,5745,317.6,324.9
11-11-2024,12-31-2024,11-11-2024,Call,5750,316.4,317.5
11-11-2024,12-31-2024,11-08-2024,Call,5755,308.8,316.1
11-11-2024,12-31-2024,11-08-2024,Call,5760,307.6,308.9
11-11-2024,12-31-2024,11-05-2024,Call,5765,300.1,307.4
11-11-2024,12-31-2024,11-07-2024,Call,5770,298.9,300.2
11-11-2024,12-31-2024,11-07-2024,Call,5775,294.5,295.6
11-11-2024,12-31-2024,11-11-2024,Call,5780,290.1,291.5
11-11-2024,12-31-2024,11-04-2024,Call,5785,285.9,287.2
11-11-2024,12-31-2024,11-07-2024,Call,5790,281.5,282.8
11-11-2024,12-31-2024,11-07-2024,Call,5795,274.2,281.6
11-11-2024,12-31-2024,11-11-2024,Call,5800,273,274.2
11-11-2024,12-31-2024,11-08-2024,Call,5805,268.7,270
11-11-2024,12-31-2024,11-07-2024,Call,5810,264.5,265.8
11-11-2024,12-31-2024,11-11-2024,Call,5815,260.4,261.7
11-11-2024,12-31-2024,11-08-2024,Call,5820,253.1,260.4
11-11-2024,12-31-2024,11-07-2024,Call,5825,251.9,253.3
11-11-2024,12-31-2024,11-08-2024,Call,5830,247.7,249.1
11-11-2024,12-31-2024,11-08-2024,Call,5835,240.6,248
11-11-2024,12-31-2024,11-11-2024,Call,5840,239.6,241
11-11-2024,12-31-2024,11-06-2024,Call,5845,235.5,236.9
11-11-2024,12-31-2024,11-11-2024,Call,5850,231.5,232.7
11-11-2024,12-31-2024,11-06-2024,Call,5855,227.4,228.8
11-11-2024,12-31-2024,11-08-2024,Call,5860,223.2,224.6
11-11-2024,12-31-2024,11-11-2024,Call,5865,216.2,223.6
11-11-2024,12-31-2024,11-08-2024,Call,5870,215.2,216.6
11-11-2024,12-31-2024,11-07-2024,Call,5875,211.3,212.7
11-11-2024,12-31-2024,11-08-2024,Call,5880,207.4,208.8
11-11-2024,12-31-2024,11-07-2024,Call,5885,203.4,204.8
11-11-2024,12-31-2024,11-07-2024,Call,5890,198,202.4
11-11-2024,12-31-2024,11-08-2024,Call,5895,195.7,197.1
11-11-2024,12-31-2024,11-11-2024,Call,5900,191.9,193
11-11-2024,12-31-2024,11-11-2024,Call,5905,186.4,190.9
11-11-2024,12-31-2024,11-11-2024,Call,5910,184.3,185.7
11-11-2024,12-31-2024,11-06-2024,Call,5915,180.6,181.9
11-11-2024,12-31-2024,11-08-2024,Call,5920,177,178.4
11-11-2024,12-31-2024,11-11-2024,Call,5925,173.2,174.4
11-11-2024,12-31-2024,11-08-2024,Call,5930,169.6,170.9
11-11-2024,12-31-2024,11-11-2024,Call,5935,165.9,167.3
11-11-2024,12-31-2024,11-11-2024,Call,5940,162.3,163.6
11-11-2024,12-31-2024,11-11-2024,Call,5945,158.7,160.1
11-11-2024,12-31-2024,11-11-2024,Call,5950,155.3,156.5
11-11-2024,12-31-2024,11-08-2024,Call,5955,151.8,152.8
11-11-2024,12-31-2024,11-08-2024,Call,5960,148.4,149.4
11-11-2024,12-31-2024,11-11-2024,Call,5965,144.9,146.1
11-11-2024,12-31-2024,11-08-2024,Call,5970,141.5,142.7
11-11-2024,12-31-2024,11-11-2024,Call,5975,138.3,139.4
11-11-2024,12-31-2024,11-11-2024,Call,5980,135,136.1
11-11-2024,12-31-2024,11-11-2024,Call,5985,131.6,132.8
11-11-2024,12-31-2024,11-11-2024,Call,5990,128.4,129.8
11-11-2024,12-31-2024,11-08-2024,Call,5995,125.2,126.6
11-11-2024,12-31-2024,11-11-2024,Call,6000,122.1,123.2
11-11-2024,12-31-2024,11-11-2024,Call,6005,119.1,120.2
11-11-2024,12-31-2024,11-11-2024,Call,6010,116.1,117.2
